Datum;Liga;Typ;Runde;Heim;Gast;Heim_Link;Gast_Link;Spielort_Name;Adresse;Latitude;Longitude;Quelle;link;error
2025-09-27 16:45:00;Frauen Future League;Frau;7. Runde;AKA Steiermark - Sturm Graz;USV Neulengbach Juniors;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/NeulengbachSv/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;Messendorf Trainingszentrum;Sternäckerweg 116, 8042 Graz;47.0472299;15.4795388;https://www.oefb.at/oefb/Spiel/3877842/?AKA-Steiermark-Sturm-Graz-vs-USV-Neulengbach-Juniors;https://www.oefb.at/oefb/Spiel/3877842/?AKA-Steiermark-Sturm-Graz-vs-USV-Neulengbach-Juniors;
2025-09-28 16:00:00;Frauen Future League;Frau;7. Runde;First Vienna FC 1894 U20;Frauenfussball Akademie OÖ;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;First Vienna Football Campus;Spielmanng. 8, 1200 Wien;48.242739;16.370454;https://www.oefb.at/oefb/Spiel/3877828/?First-Vienna-FC-1894-U20-vs-Frauenfussball-Akademie-OOE;https://www.oefb.at/oefb/Spiel/3877828/?First-Vienna-FC-1894-U20-vs-Frauenfussball-Akademie-OOE;
2025-10-04 16:00:00;Frauen Future League;Frau;8. Runde;Frauenfussball Akademie OÖ;AKA Steiermark - Sturm Graz;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;ANDREA BINDER ARENA - Kleinmünchen;Straßlandweg 24, 4030 Linz, Von Ebelsberg, Pichling: Ebelsberger Brücke - Wienerstraße - bei Remise Kleinmünchen links in Denkstraße abbiegen - Denkstraße fünfte Straße rechts Straßlandweg Von Traun, Leonding: Salzburger Straße - bei Infra Center rechts und links abbiegen in die Dauphinestraße - über Autobahnbrücke - bei Eurospar links in die Denkstraße- Denkstraße gerade aus - die zweite Straße links Straßlandweg Aus der Stadt: Wienerstraße - bei Remise Kleinmünchen rechts in Denkstraße abbiegen- Denksraße fünfte Straße rechts Straßlandweg. Über Autobahn A1/A7: Abfahrt Neue Heimat - erste links in Laskahofstrasse - links in Dauphinestraße - über Autobahnbrücke - bei Eurospar links in die Denkstraße - Denkstraße zweite Straße links Straßlandweg;48.25586987610549;14.314123392105103;https://www.oefb.at/oefb/Spiel/3877833/?Frauenfussball-Akademie-OOE-vs-AKA-Steiermark-Sturm-Graz;https://www.oefb.at/oefb/Spiel/3877833/?Frauenfussball-Akademie-OOE-vs-AKA-Steiermark-Sturm-Graz;
2025-10-04 10:00:00;Frauen Future League;Frau;8. Runde;AKA Vorarlberg – SCR Altach;First Vienna FC 1894 U20;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/oefb/Spiel/3877818/?AKA-Vorarlberg-%E2%80%93-SCR-Altach-vs-First-Vienna-FC-1894-U20;https://www.oefb.at/oefb/Spiel/3877818/?AKA-Vorarlberg-%E2%80%93-SCR-Altach-vs-First-Vienna-FC-1894-U20;
2025-10-04 16:45:00;Frauen Future League;Frau;8. Runde;USV Neulengbach Juniors;Young Violets Austria Wien U20;https://vereine.oefb.at/NeulengbachSv/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Wienerwaldstadion Neulengbach;Sindelarstraße 7, 3040 Neulengbach, Von Wien: 25 Autominuten von Wien entfernt erreichen Sie den SV Neulengbach über die Westautobahn. Bei der Abfahrt Altlengbach die A1 verlassen und rechts Richtung Neulengbach abbiegen. Bei insgesamt 3 Kreisverkehren in Unterthurm, Autobahnzubringer St. Christophen und in Tausendblum (BILLA) auf der B 19 geradeaus bleiben. Bei der Ampel kurz nach dem Viadukt rechts auf die B 44 abzweigen und nach weiteren 50 Meter (Laabenbachbrücke) wiederum rechts abbiegen. Nach 300 Meter stehen Sie vor dem Wienerwaldstadion. Vom Westen: Hier empfiehlt sich die A1 Ausfahrt St. Christophen. Bei der Mündung in die B19 (Kreisverkehr) links abbiegen und beim Kreisverkehr Tausendblum (BILLA) geradeaus bleiben. Bei der Ampel kurz nach dem Viadukt rechts auf die B 44 abzweigen und nach weiteren 50 Meter (Laabenbachbrücke) wiederum rechts abbiegen. Nach 300 Meter stehen Sie vor dem Wienerwaldstadion. Parkplätze: Direkt vor dem Wienerwaldstadion sind praktisch keine Parkplätze vorhanden. Es empfiehlt sich daher folgende Parkplätze zu benutzen: 1. Nach dem Abbiegen von der B44 in die Sindelarstraße: Parkplätze unter dem Vidadukt, Gehzeit 3 Minuten 2. In der Sindelarstraße beim neuen Bundesoberstufen Real Gymnasium knapp vor dem Stadion 3. Park & Rideanlage auf der B44 (vis a vis ÖBB Haltestelle Neulengbach Stadt), Gehzeit 10 Minuten (B44 abwärts bis zur Sindelarstraße gehen!);48.19435754;15.90056419;https://www.oefb.at/oefb/Spiel/3877843/?USV-Neulengbach-Juniors-vs-Young-Violets-Austria-Wien-U20;https://www.oefb.at/oefb/Spiel/3877843/?USV-Neulengbach-Juniors-vs-Young-Violets-Austria-Wien-U20;
2025-10-04 17:15:00;Frauen Future League;Frau;8. Runde;LASK AKA;SKN St. Pölten Frauen FL;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/spusuSKNStPltenRush/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;Verbandsanlage des OÖFV;"Daimlerstraße 37, 4030 Linz, A1 - Abfahrt Linz auf A7, dann die Ausfahrt "" Neue Heimat - Salzburgerstraße"", - an der ersten Ampel links abbiegen in die Laskahofstraße, bei der nächsten Ampel gerade aus ca. 500 Meter, dann rechts in die Straße ""In der Neupeint"", dann die nächste Straße links abbiegen in die Daimlerstraße. Die Sportanlage des OÖ Fußballverbandes befindet sich nach ca. 150 Metern auf der linken Seite";48.249189;14.287216;https://www.oefb.at/oefb/Spiel/3877804/?LASK-AKA-vs-SKN-St-Poelten-Frauen-FL;https://www.oefb.at/oefb/Spiel/3877804/?LASK-AKA-vs-SKN-St-Poelten-Frauen-FL;
2025-10-05 16:00:00;Frauen Future League;Frau;8. Runde;FC Südburgenland  /  BFV Frauen-Akademie;FC Red Bull Salzburg U20w;https://vereine.oefb.at/FcSuedburgenland/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;Stegersbach - Thermenstadion;Teichgasse 9, 7551 Stegersbach, Hauptspielfeld Spielfläche 105 m x 68 m Flutlicht 520 lx Überdachte Tribüne mit 470 Sitzplätzen und ca. 200 Stehplätzen Überdachte Zone zwischen beiden Spielfeldern für ca. 200 Stehplätze;47.155531;16.166385;https://www.oefb.at/oefb/Spiel/3877836/?FC-Suedburgenland-BFV-Frauen-Akademie-vs-FC-Red-Bull-Salzburg-U20w;https://www.oefb.at/oefb/Spiel/3877836/?FC-Suedburgenland-BFV-Frauen-Akademie-vs-FC-Red-Bull-Salzburg-U20w;
2025-10-10 20:00:00;Frauen Future League;Frau;9. Runde;First Vienna FC 1894 U20;LASK AKA;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;First Vienna Football Campus;Spielmanng. 8, 1200 Wien;48.242739;16.370454;https://www.oefb.at/oefb/Spiel/3877794/?First-Vienna-FC-1894-U20-vs-LASK-AKA;https://www.oefb.at/oefb/Spiel/3877794/?First-Vienna-FC-1894-U20-vs-LASK-AKA;
2025-10-11 15:00:00;Frauen Future League;Frau;9. Runde;FC Red Bull Salzburg U20w;USV Neulengbach Juniors;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;https://vereine.oefb.at/NeulengbachSv/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;Akademie Liefering;Rechte Saalachzeile 48, 5020 Salzburg;47.842369592938;13.0066537857056;https://www.oefb.at/oefb/Spiel/3877773/?FC-Red-Bull-Salzburg-U20w-vs-USV-Neulengbach-Juniors;https://www.oefb.at/oefb/Spiel/3877773/?FC-Red-Bull-Salzburg-U20w-vs-USV-Neulengbach-Juniors;
2025-10-12 10:00:00;Frauen Future League;Frau;9. Runde;AKA Steiermark - Sturm Graz;AKA Vorarlberg – SCR Altach;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Messendorf Trainingszentrum;Sternäckerweg 116, 8042 Graz;47.0472299;15.4795388;https://www.oefb.at/oefb/Spiel/3877769/?AKA-Steiermark-Sturm-Graz-vs-AKA-Vorarlberg-%E2%80%93-SCR-Altach;https://www.oefb.at/oefb/Spiel/3877769/?AKA-Steiermark-Sturm-Graz-vs-AKA-Vorarlberg-%E2%80%93-SCR-Altach;
2025-10-11 17:00:00;Frauen Future League;Frau;9. Runde;SKN St. Pölten Frauen FL;FC Südburgenland  /  BFV Frauen-Akademie;https://vereine.oefb.at/spusuSKNStPltenRush/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/FcSuedburgenland/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;in St. Pölten/ Sport.Zentrum.NÖ;Dr. Adolf Schärf Strasse 25, 3100 St.Pölten;48.217495882984466;15.648050308227537;https://www.oefb.at/oefb/Spiel/3877766/?SKN-St-Poelten-Frauen-FL-vs-FC-Suedburgenland-BFV-Frauen-Akademie;https://www.oefb.at/oefb/Spiel/3877766/?SKN-St-Poelten-Frauen-FL-vs-FC-Suedburgenland-BFV-Frauen-Akademie;
2025-10-12 17:00:00;Frauen Future League;Frau;9. Runde;Young Violets Austria Wien U20;Frauenfussball Akademie OÖ;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Austria Mädchen AKA Haidestraße;Haidestraße 8a, 1110 Wien;48.176498;16.437126;https://www.oefb.at/oefb/Spiel/3877835/?Young-Violets-Austria-Wien-U20-vs-Frauenfussball-Akademie-OOE;https://www.oefb.at/oefb/Spiel/3877835/?Young-Violets-Austria-Wien-U20-vs-Frauenfussball-Akademie-OOE;
2025-10-17 19:00:00;Frauen Future League;Frau;10. Runde;FC Red Bull Salzburg U20w;Frauenfussball Akademie OÖ;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Akademie Liefering;Rechte Saalachzeile 48, 5020 Salzburg;47.842369592938;13.0066537857056;https://www.oefb.at/oefb/Spiel/3877826/?FC-Red-Bull-Salzburg-U20w-vs-Frauenfussball-Akademie-OOE;https://www.oefb.at/oefb/Spiel/3877826/?FC-Red-Bull-Salzburg-U20w-vs-Frauenfussball-Akademie-OOE;
2025-10-17 17:30:00;Frauen Future League;Frau;10. Runde;FC Südburgenland  /  BFV Frauen-Akademie;USV Neulengbach Juniors;https://vereine.oefb.at/FcSuedburgenland/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/NeulengbachSv/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;Stegersbach - Thermenstadion;Teichgasse 9, 7551 Stegersbach, Hauptspielfeld Spielfläche 105 m x 68 m Flutlicht 520 lx Überdachte Tribüne mit 470 Sitzplätzen und ca. 200 Stehplätzen Überdachte Zone zwischen beiden Spielfeldern für ca. 200 Stehplätze;47.155531;16.166385;https://www.oefb.at/oefb/Spiel/3877768/?FC-Suedburgenland-BFV-Frauen-Akademie-vs-USV-Neulengbach-Juniors;https://www.oefb.at/oefb/Spiel/3877768/?FC-Suedburgenland-BFV-Frauen-Akademie-vs-USV-Neulengbach-Juniors;
2025-10-18 16:30:00;Frauen Future League;Frau;10. Runde;AKA Steiermark - Sturm Graz;LASK AKA;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Messendorf Trainingszentrum;Sternäckerweg 116, 8042 Graz;47.0472299;15.4795388;https://www.oefb.at/oefb/Spiel/3877846/?AKA-Steiermark-Sturm-Graz-vs-LASK-AKA;https://www.oefb.at/oefb/Spiel/3877846/?AKA-Steiermark-Sturm-Graz-vs-LASK-AKA;
2025-10-19 16:15:00;Frauen Future League;Frau;10. Runde;First Vienna FC 1894 U20;SKN St. Pölten Frauen FL;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/spusuSKNStPltenRush/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;First Vienna Football Campus;Spielmanng. 8, 1200 Wien;48.242739;16.370454;https://www.oefb.at/oefb/Spiel/3877821/?First-Vienna-FC-1894-U20-vs-SKN-St-Poelten-Frauen-FL;https://www.oefb.at/oefb/Spiel/3877821/?First-Vienna-FC-1894-U20-vs-SKN-St-Poelten-Frauen-FL;
2025-11-02 15:30:00;Frauen Future League;Frau;11. Runde;Frauenfussball Akademie OÖ;USV Neulengbach Juniors;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/NeulengbachSv/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;ANDREA BINDER ARENA - Kleinmünchen;Straßlandweg 24, 4030 Linz, Von Ebelsberg, Pichling: Ebelsberger Brücke - Wienerstraße - bei Remise Kleinmünchen links in Denkstraße abbiegen - Denkstraße fünfte Straße rechts Straßlandweg Von Traun, Leonding: Salzburger Straße - bei Infra Center rechts und links abbiegen in die Dauphinestraße - über Autobahnbrücke - bei Eurospar links in die Denkstraße- Denkstraße gerade aus - die zweite Straße links Straßlandweg Aus der Stadt: Wienerstraße - bei Remise Kleinmünchen rechts in Denkstraße abbiegen- Denksraße fünfte Straße rechts Straßlandweg. Über Autobahn A1/A7: Abfahrt Neue Heimat - erste links in Laskahofstrasse - links in Dauphinestraße - über Autobahnbrücke - bei Eurospar links in die Denkstraße - Denkstraße zweite Straße links Straßlandweg;48.25586987610549;14.314123392105103;https://www.oefb.at/oefb/Spiel/3877786/?Frauenfussball-Akademie-OOE-vs-USV-Neulengbach-Juniors;https://www.oefb.at/oefb/Spiel/3877786/?Frauenfussball-Akademie-OOE-vs-USV-Neulengbach-Juniors;
2025-11-02 16:00:00;Frauen Future League;Frau;11. Runde;First Vienna FC 1894 U20;FC Südburgenland  /  BFV Frauen-Akademie;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/FcSuedburgenland/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;First Vienna Football Campus;Spielmanng. 8, 1200 Wien;48.242739;16.370454;https://www.oefb.at/oefb/Spiel/3877770/?First-Vienna-FC-1894-U20-vs-FC-Suedburgenland-BFV-Frauen-Akademie;https://www.oefb.at/oefb/Spiel/3877770/?First-Vienna-FC-1894-U20-vs-FC-Suedburgenland-BFV-Frauen-Akademie;
2025-11-01 16:45:00;Frauen Future League;Frau;11. Runde;SKN St. Pölten Frauen FL;AKA Steiermark - Sturm Graz;https://vereine.oefb.at/spusuSKNStPltenRush/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;in St. Pölten/ Sport.Zentrum.NÖ;Dr. Adolf Schärf Strasse 25, 3100 St.Pölten;48.217495882984466;15.648050308227537;https://www.oefb.at/oefb/Spiel/3877814/?SKN-St-Poelten-Frauen-FL-vs-AKA-Steiermark-Sturm-Graz;https://www.oefb.at/oefb/Spiel/3877814/?SKN-St-Poelten-Frauen-FL-vs-AKA-Steiermark-Sturm-Graz;
2025-10-19 09:45:00;Frauen Future League;Frau;10. Runde;Young Violets Austria Wien U20;AKA Vorarlberg – SCR Altach;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Austria Mädchen AKA Haidestraße;Haidestraße 8a, 1110 Wien;48.176498;16.437126;https://www.oefb.at/oefb/Spiel/3877764/?Young-Violets-Austria-Wien-U20-vs-AKA-Vorarlberg-%E2%80%93-SCR-Altach;https://www.oefb.at/oefb/Spiel/3877764/?Young-Violets-Austria-Wien-U20-vs-AKA-Vorarlberg-%E2%80%93-SCR-Altach;
2025-11-02 16:00:00;Frauen Future League;Frau;11. Runde;AKA Vorarlberg – SCR Altach;FC Red Bull Salzburg U20w;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/oefb/Spiel/3877800/?AKA-Vorarlberg-%E2%80%93-SCR-Altach-vs-FC-Red-Bull-Salzburg-U20w;https://www.oefb.at/oefb/Spiel/3877800/?AKA-Vorarlberg-%E2%80%93-SCR-Altach-vs-FC-Red-Bull-Salzburg-U20w;
2025-11-07 19:30:00;Frauen Future League;Frau;12. Runde;AKA Steiermark - Sturm Graz;First Vienna FC 1894 U20;https://vereine.oefb.at/SkSturmGraz/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Graz Postplatz;Herrgottwiesgasse 260, 8055 Graz;47.035765789517306;15.432572364807127;https://www.oefb.at/oefb/Spiel/3877780/?AKA-Steiermark-Sturm-Graz-vs-First-Vienna-FC-1894-U20;https://www.oefb.at/oefb/Spiel/3877780/?AKA-Steiermark-Sturm-Graz-vs-First-Vienna-FC-1894-U20;
2025-11-02 15:30:00;Frauen Future League;Frau;11. Runde;Young Violets Austria Wien U20;LASK AKA;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Austria Mädchen AKA Haidestraße;Haidestraße 8a, 1110 Wien;48.176498;16.437126;https://www.oefb.at/oefb/Spiel/3877783/?Young-Violets-Austria-Wien-U20-vs-LASK-AKA;https://www.oefb.at/oefb/Spiel/3877783/?Young-Violets-Austria-Wien-U20-vs-LASK-AKA;
2025-11-07 19:00:00;Frauen Future League;Frau;12. Runde;FC Red Bull Salzburg U20w;LASK AKA;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;https://vereine.oefb.at/LASK/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Akademie Liefering;Rechte Saalachzeile 48, 5020 Salzburg;47.842369592938;13.0066537857056;https://www.oefb.at/oefb/Spiel/3877817/?FC-Red-Bull-Salzburg-U20w-vs-LASK-AKA;https://www.oefb.at/oefb/Spiel/3877817/?FC-Red-Bull-Salzburg-U20w-vs-LASK-AKA;
2025-11-09 10:45:00;Frauen Future League;Frau;12. Runde;USV Neulengbach Juniors;AKA Vorarlberg – SCR Altach;https://vereine.oefb.at/NeulengbachSv/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Wienerwaldstadion Neulengbach;Sindelarstraße 7, 3040 Neulengbach, Von Wien: 25 Autominuten von Wien entfernt erreichen Sie den SV Neulengbach über die Westautobahn. Bei der Abfahrt Altlengbach die A1 verlassen und rechts Richtung Neulengbach abbiegen. Bei insgesamt 3 Kreisverkehren in Unterthurm, Autobahnzubringer St. Christophen und in Tausendblum (BILLA) auf der B 19 geradeaus bleiben. Bei der Ampel kurz nach dem Viadukt rechts auf die B 44 abzweigen und nach weiteren 50 Meter (Laabenbachbrücke) wiederum rechts abbiegen. Nach 300 Meter stehen Sie vor dem Wienerwaldstadion. Vom Westen: Hier empfiehlt sich die A1 Ausfahrt St. Christophen. Bei der Mündung in die B19 (Kreisverkehr) links abbiegen und beim Kreisverkehr Tausendblum (BILLA) geradeaus bleiben. Bei der Ampel kurz nach dem Viadukt rechts auf die B 44 abzweigen und nach weiteren 50 Meter (Laabenbachbrücke) wiederum rechts abbiegen. Nach 300 Meter stehen Sie vor dem Wienerwaldstadion. Parkplätze: Direkt vor dem Wienerwaldstadion sind praktisch keine Parkplätze vorhanden. Es empfiehlt sich daher folgende Parkplätze zu benutzen: 1. Nach dem Abbiegen von der B44 in die Sindelarstraße: Parkplätze unter dem Vidadukt, Gehzeit 3 Minuten 2. In der Sindelarstraße beim neuen Bundesoberstufen Real Gymnasium knapp vor dem Stadion 3. Park & Rideanlage auf der B44 (vis a vis ÖBB Haltestelle Neulengbach Stadt), Gehzeit 10 Minuten (B44 abwärts bis zur Sindelarstraße gehen!);48.19435754;15.90056419;https://www.oefb.at/oefb/Spiel/3877785/?USV-Neulengbach-Juniors-vs-AKA-Vorarlberg-%E2%80%93-SCR-Altach;https://www.oefb.at/oefb/Spiel/3877785/?USV-Neulengbach-Juniors-vs-AKA-Vorarlberg-%E2%80%93-SCR-Altach;
2025-11-09 16:00:00;Frauen Future League;Frau;12. Runde;FC Südburgenland  /  BFV Frauen-Akademie;Frauenfussball Akademie OÖ;https://vereine.oefb.at/FcSuedburgenland/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Stegersbach - Thermenstadion;Teichgasse 9, 7551 Stegersbach, Hauptspielfeld Spielfläche 105 m x 68 m Flutlicht 520 lx Überdachte Tribüne mit 470 Sitzplätzen und ca. 200 Stehplätzen Überdachte Zone zwischen beiden Spielfeldern für ca. 200 Stehplätze;47.155531;16.166385;https://www.oefb.at/oefb/Spiel/3877765/?FC-Suedburgenland-BFV-Frauen-Akademie-vs-Frauenfussball-Akademie-OOE;https://www.oefb.at/oefb/Spiel/3877765/?FC-Suedburgenland-BFV-Frauen-Akademie-vs-Frauenfussball-Akademie-OOE;
2025-09-26 19:30:00;Frauen Future League;Frau;7. Runde;Young Violets Austria Wien U20;FC Red Bull Salzburg U20w;https://vereine.oefb.at/FK_Austria_Wien/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;GENERALI-Arena / Trainingsgelände;Horrplatz 1, 1100 Wien;;;https://www.oefb.at/oefb/Spiel/3877803/?Young-Violets-Austria-Wien-U20-vs-FC-Red-Bull-Salzburg-U20w;https://www.oefb.at/oefb/Spiel/3877803/?Young-Violets-Austria-Wien-U20-vs-FC-Red-Bull-Salzburg-U20w;
2025-11-22 19:45:00;Frauen Future League;Frau;13. Runde;AKA Vorarlberg – SCR Altach;Frauenfussball Akademie OÖ;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;https://vereine.oefb.at/UnionKleinmuenchen/Mannschaften/Saison-2025-26/KM-1b-FR/Kader/;Stadion Schnabelholz;Schnabelholz 1, 6844 Altach;47.353485;9.635794;https://www.oefb.at/oefb/Spiel/3877763/?AKA-Vorarlberg-%E2%80%93-SCR-Altach-vs-Frauenfussball-Akademie-OOE;https://www.oefb.at/oefb/Spiel/3877763/?AKA-Vorarlberg-%E2%80%93-SCR-Altach-vs-Frauenfussball-Akademie-OOE;
2025-11-23 15:00:00;Frauen Future League;Frau;13. Runde;SKN St. Pölten Frauen FL;FC Red Bull Salzburg U20w;https://vereine.oefb.at/spusuSKNStPltenRush/Mannschaften/Saison-2025-26/KM-II-FR/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM-B-1b-FR/Kader/;in St. Pölten/ Sport.Zentrum.NÖ (Kunstrasen);Dr. Adolf Schärf Strasse 25, 3100 St. Pölten, im Landes-Sport-Zentrum NÖ, St. Pölten/Viehhofen - Reservierungen wochentags von 8 bis 16 Uhr;48.2168668;15.64933777;https://www.oefb.at/oefb/Spiel/3877782/?SKN-St-Poelten-Frauen-FL-vs-FC-Red-Bull-Salzburg-U20w;https://www.oefb.at/oefb/Spiel/3877782/?SKN-St-Poelten-Frauen-FL-vs-FC-Red-Bull-Salzburg-U20w;
