Datum;Liga;Typ;Runde;Heim;Gast;Heim_Link;Gast_Link;Spielort_Name;Adresse;Latitude;Longitude;Quelle;link
2026-05-17 11:30:00;WFV-LIGA U11 B;Mann;24. Runde;Sportunion Mauer B;Post SV B;https://vereine.oefb.at/SportunionMauer/Mannschaften/Saison-2025-26/U11-B/Kader/;https://vereine.oefb.at/PostSvWien/Mannschaften/Saison-2025-26/U11-B/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3902121/?Sportunion-Mauer-B-vs-Post-SV-B;https://www.oefb.at/bewerbe/Spiel/3902121/?Sportunion-Mauer-B-vs-Post-SV-B
2025-10-05 09:00:00;A-LIGA U8 2;Mann;6. Runde;Cro - Vienna;SU Schönbrunn;https://vereine.oefb.at/SkCro-Vienna/Mannschaften/Saison-2025-26/U08/Kader/;https://vereine.oefb.at/SuSchoenbrunn/Mannschaften/Saison-2025-26/U08/Kader/;Gem.Wien 10, Eibesbrunnerg.;Eibesbrunnergasse 13, 1100 Wien;48.16619991249413;16.336755752563477;https://www.oefb.at/bewerbe/Spiel/3907022/?Cro-Vienna-vs-SU-Schoenbrunn;https://www.oefb.at/bewerbe/Spiel/3907022/?Cro-Vienna-vs-SU-Schoenbrunn
2025-08-03 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;1. Runde;SK Rapid;FC Blau Weiss Linz;https://vereine.oefb.at/SKRapidWien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcBlauWeissLinz/Mannschaften/Saison-2025-26/KM/Kader/;Allianz Stadion;Gerhard Hanappi Platz 1, 1140 Wien;48.197339;16.265628;https://www.oefb.at/bewerbe/Spiel/3865866/?SK-Rapid-vs-FC-Blau-Weiss-Linz;https://www.oefb.at/bewerbe/Spiel/3865866/?SK-Rapid-vs-FC-Blau-Weiss-Linz
2025-10-04 09:00:00;A-LIGA U10 A;Mann;6. Runde;Gersthofer SV;WAF pinova Telekom;https://vereine.oefb.at/GersthoferSportvereinigung/Mannschaften/Saison-2025-26/U10/Kader/;https://vereine.oefb.at/WAFpinovaTelekom/Mannschaften/Saison-2025-26/U10/Kader/;;;;;https://www.oefb.at/bewerbe/Spiel/3914214/?Gersthofer-SV-vs-WAF-pinova-Telekom;https://www.oefb.at/bewerbe/Spiel/3914214/?Gersthofer-SV-vs-WAF-pinova-Telekom
2026-03-21 09:00:00;B-LIGA U9 A;Mann;13. Runde;Elite A;A XIII Auhof Center A;https://vereine.oefb.at/ScElite/Mannschaften/Saison-2025-26/U09-A/Kader/;https://vereine.oefb.at/FvAustriaXiiiAuhofCenter/Mannschaften/Saison-2025-26/U09-A/Kader/;Leopoldau;Eipeldauerstr. 6, 1210 Wien;48.262302;16.435964;https://www.oefb.at/bewerbe/Spiel/3905973/?Elite-A-vs-A-XIII-Auhof-Center-A;https://www.oefb.at/bewerbe/Spiel/3905973/?Elite-A-vs-A-XIII-Auhof-Center-A
2026-05-17 16:00:00;DSG LIGA;Mann;20. Runde;DSG Dynama*Dynamo Donau FC;DSG Semper Victoria;https://vereine.oefb.at/DynamoDonau/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DSGSemperVictoria/Mannschaften/Saison-2025-26/KM/Kader/;First Vienna Football Campus;Spielmanng. 8, 1200 Wien;48.242739;16.370454;https://www.oefb.at/bewerbe/Spiel/3871343/?DSG-Dynama-Dynamo-Donau-FC-vs-DSG-Semper-Victoria;https://www.oefb.at/bewerbe/Spiel/3871343/?DSG-Dynama-Dynamo-Donau-FC-vs-DSG-Semper-Victoria
2026-04-09 20:15:00;DSG Senioren 2;Mann;7. Runde;DSG Inklusiver Spielerpass FC Sen.;DSG Dynama*Dynamo Donau FC;https://vereine.oefb.at#;https://vereine.oefb.at/DynamoDonau/Mannschaften/Saison-2025-26/KM-Sen--2/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945887/?DSG-Inklusiver-Spielerpass-FC-Sen-vs-DSG-Dynama-Dynamo-Donau-FC;https://www.oefb.at/bewerbe/Spiel/3945887/?DSG-Inklusiver-Spielerpass-FC-Sen-vs-DSG-Dynama-Dynamo-Donau-FC
2025-10-04 15:00:00;Oberliga A;Mann;6. Runde;Rennweger SV;Wiener Sport - Club 1b;https://vereine.oefb.at/RennwegerSV/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/WienerSportclub/Mannschaften/Saison-2025-26/KM-1b/Kader/;Rennweg;Grasbergerg. 18, 1030 Wien;48.183499;16.398671;https://www.oefb.at/bewerbe/Spiel/3882145/?Rennweger-SV-vs-Wiener-Sport-Club-1b;https://www.oefb.at/bewerbe/Spiel/3882145/?Rennweger-SV-vs-Wiener-Sport-Club-1b
2025-10-12 10:00:00;B-LIGA U17;Mann;7. Runde;Wiener Viktoria;DSV Fortuna 05 A;https://vereine.oefb.at/WienerViktoria/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/PHHFortuna05/Mannschaften/Saison-2025-26/U17-A/Kader/;Wr. Viktoria;Oswaldg. 34, 1120 Wien;48.167696;16.324931;https://www.oefb.at/bewerbe/Spiel/3883073/?Wiener-Viktoria-vs-DSV-Fortuna-05-A;https://www.oefb.at/bewerbe/Spiel/3883073/?Wiener-Viktoria-vs-DSV-Fortuna-05-A
2026-06-06 15:00:00;WFV-LIGA U14 B;Mann;22. Runde;Red Star Penzing B;TWL Elektra B;https://vereine.oefb.at/ScRedStarPenzing/Mannschaften/Saison-2025-26/U14-B/Kader/;https://vereine.oefb.at/TWLElektra/Mannschaften/Saison-2025-26/U14-B/Kader/;Red Star Auto;Kendlerstrasse 38, 1160 Wien;48.20384;16.309532;https://www.oefb.at/bewerbe/Spiel/3888324/?Red-Star-Penzing-B-vs-TWL-Elektra-B;https://www.oefb.at/bewerbe/Spiel/3888324/?Red-Star-Penzing-B-vs-TWL-Elektra-B
2026-04-18 09:00:00;C-LIGA U13 A;Mann;16. Runde;Hirschstetten;SU Schönbrunn;https://vereine.oefb.at/SVHirschstetten/Mannschaften/Saison-2025-26/U13/Kader/;https://vereine.oefb.at/SuSchoenbrunn/Mannschaften/Saison-2025-26/U13/Kader/;WFV-22 Hirschstetten;Oberfeldgasse 41, 1220 Wien;48.241394;16.473635;https://www.oefb.at/bewerbe/Spiel/3895046/?Hirschstetten-vs-SU-Schoenbrunn;https://www.oefb.at/bewerbe/Spiel/3895046/?Hirschstetten-vs-SU-Schoenbrunn
2026-05-17 09:00:00;WFV-LIGA U11 B;Mann;24. Runde;Wiener Sport - Club B;First Vienna FC 1894 B;https://vereine.oefb.at/WienerSportclub/Mannschaften/Saison-2025-26/U11-B/Kader/;https://vereine.oefb.at/FirstViennaFC1894/Mannschaften/Saison-2025-26/U11-B/Kader/;Trainingszentrum Wr. Sportklub;Erdbrustgasse 4-18, 1160 Wien;48.215234;16.303975;https://www.oefb.at/bewerbe/Spiel/3901941/?Wiener-Sport-Club-B-vs-First-Vienna-FC-1894-B;https://www.oefb.at/bewerbe/Spiel/3901941/?Wiener-Sport-Club-B-vs-First-Vienna-FC-1894-B
2025-10-04 09:00:00;A-LIGA U10 A;Mann;6. Runde;NAC;Wienerberg 1921 A;https://vereine.oefb.at/NussdorferAC1907/Mannschaften/Saison-2025-26/U10/Kader/;https://vereine.oefb.at/sv-wienerberg1921/Mannschaften/Saison-2025-26/U10-A/Kader/;NAC;Grinzinger Straße 111, 1190 Wien;48.254256;16.360667;https://www.oefb.at/bewerbe/Spiel/3914274/?NAC-vs-Wienerberg-1921-A;https://www.oefb.at/bewerbe/Spiel/3914274/?NAC-vs-Wienerberg-1921-A
2026-04-09 20:15:00;DSG Senioren 2;Mann;7. Runde;DSG Rudolfsheim I.F. Sen.;Dsg T.Hietzing Sen.;https://vereine.oefb.at/DsgRudolfsheimIF/Mannschaften/Saison-2025-26/KM-Sen--2/Kader/;https://vereine.oefb.at/DsgTHietzing/Mannschaften/Saison-2025-26/KM-Sen-/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945893/?DSG-Rudolfsheim-I-F-Sen-vs-Dsg-T-Hietzing-Sen-;https://www.oefb.at/bewerbe/Spiel/3945893/?DSG-Rudolfsheim-I-F-Sen-vs-Dsg-T-Hietzing-Sen-
2025-12-14 17:00:00;2. ÖFB Futsal Liga - Gruppe A;Mann;9. Runde;SV Mahdi;Untersiebenbrunn 1932 SC;https://vereine.oefb.at/Svmahdi/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Scuntersiebenbrunn1932futsal/Mannschaften/Saison-2025-26/KM/Kader/;Sporthalle Schulschiff Wien;Donauinselplatz, 1210 Wien;47.32579231609051;13.822174072265625;https://www.oefb.at/bewerbe/Spiel/3962523/?SV-Mahdi-vs-Untersiebenbrunn-1932-SC;https://www.oefb.at/bewerbe/Spiel/3962523/?SV-Mahdi-vs-Untersiebenbrunn-1932-SC
2025-10-12 14:00:00;Oberliga A;Mann;7. Runde;Rennweger SV;FCK Wien;https://vereine.oefb.at/RennwegerSV/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FckWien/Mannschaften/Saison-2025-26/KM/Kader/;Rennweg;Grasbergerg. 18, 1030 Wien;48.183499;16.398671;https://www.oefb.at/bewerbe/Spiel/3882062/?Rennweger-SV-vs-FCK-Wien;https://www.oefb.at/bewerbe/Spiel/3882062/?Rennweger-SV-vs-FCK-Wien
2026-05-17 15:00:00;DSG LIGA;Mann;20. Runde;DSG Magic Unicorns;Dsg AFC Hietzing;https://vereine.oefb.at/DsgVtoMagicUnicorns/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgAfcHietzing/Mannschaften/Saison-2025-26/KM/Kader/;Rapid Oberlaa;Franzosenweg 34, 1100 Wien;48.139637;16.38679;https://www.oefb.at/bewerbe/Spiel/3871347/?DSG-Magic-Unicorns-vs-Dsg-AFC-Hietzing;https://www.oefb.at/bewerbe/Spiel/3871347/?DSG-Magic-Unicorns-vs-Dsg-AFC-Hietzing
2025-10-11 10:15:00;B-LIGA U17;Mann;7. Runde;Wiener Akademik;SC Großfeld;https://vereine.oefb.at/FvWienerAkademik/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/U17/Kader/;Helfort;Kendlerstr. 42, 1160 Wien, Koppstrasse - Paltaufgasse- Kendlerstrasse, Öffentliche Parkplätze nur wenige vorhanden!, In der Helfort15 Arena besteht keine Parkmöglichkeit!;48.205946;16.310258;https://www.oefb.at/bewerbe/Spiel/3883167/?Wiener-Akademik-vs-SC-Grossfeld;https://www.oefb.at/bewerbe/Spiel/3883167/?Wiener-Akademik-vs-SC-Grossfeld
2026-06-06 15:00:00;WFV-LIGA U14 B;Mann;22. Runde;Sportunion Mauer B;1.Simmeringer SC B;https://vereine.oefb.at/SportunionMauer/Mannschaften/Saison-2025-26/U14-B/Kader/;https://vereine.oefb.at/1SimmeringerSportclub/Mannschaften/Saison-2025-26/U14-B/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3888314/?Sportunion-Mauer-B-vs-1-Simmeringer-SC-B;https://www.oefb.at/bewerbe/Spiel/3888314/?Sportunion-Mauer-B-vs-1-Simmeringer-SC-B
2025-12-14 14:00:00;2. ÖFB Futsal Liga - Gruppe A;Mann;9. Runde;FC Adler Wien;Futsal Club Innsbruck;https://vereine.oefb.at/Fcadlerwien/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Futsalclubinnsbruck/Mannschaften/Saison-2025-26/KM/Kader/;Sporthalle/zentrum Trumau;Dr. Th. Körnerstraße 62, 2521 Trumau;48.0;15.0;https://www.oefb.at/bewerbe/Spiel/3962524/?FC-Adler-Wien-vs-Futsal-Club-Innsbruck;https://www.oefb.at/bewerbe/Spiel/3962524/?FC-Adler-Wien-vs-Futsal-Club-Innsbruck
2026-04-18 09:00:00;C-LIGA U13 A;Mann;16. Runde;SC Großfeld;Ankerbrot;https://vereine.oefb.at/SCGrossfeld/Mannschaften/Saison-2025-26/U13/Kader/;https://vereine.oefb.at/KsvAnkerbrotMonteLaa/Mannschaften/Saison-2025-26/U13/Kader/;Großfeld;Julius Ficker Str., 1210 Wien;48.265404;16.443979;https://www.oefb.at/bewerbe/Spiel/3894867/?SC-Grossfeld-vs-Ankerbrot;https://www.oefb.at/bewerbe/Spiel/3894867/?SC-Grossfeld-vs-Ankerbrot
2026-03-21 10:00:00;C-LIGA U9 A;Mann;13. Runde;Ankerbrot;Aspern;https://vereine.oefb.at/KsvAnkerbrotMonteLaa/Mannschaften/Saison-2025-26/U09/Kader/;https://vereine.oefb.at/SVAspern/Mannschaften/Saison-2025-26/U09/Kader/;Franz Hölbl Anlage / Anker Arena;Heuberggstättenstr. 1, 1100 Wien, Laxenburgerstraße stadtauswärts, nach der Raxstraße die 2. Ampel links - Heuberggstättenstraße;48.159325;16.367574;https://www.oefb.at/bewerbe/Spiel/3906240/?Ankerbrot-vs-Aspern;https://www.oefb.at/bewerbe/Spiel/3906240/?Ankerbrot-vs-Aspern
2026-05-16 14:20:00;WFV-LIGA U11 B;Mann;24. Runde;LAC - Inter B;Stadlau B;https://vereine.oefb.at/LandstrasserAthletikClub/Mannschaften/Saison-2025-26/U11-B/Kader/;https://vereine.oefb.at/FCSTADLAU/Mannschaften/Saison-2025-26/U11-B/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3902179/?LAC-Inter-B-vs-Stadlau-B;https://www.oefb.at/bewerbe/Spiel/3902179/?LAC-Inter-B-vs-Stadlau-B
2025-08-02 19:30:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;1. Runde;SV Oberbank Ried;FC Red Bull Salzburg;https://vereine.oefb.at/SVOberbankRied/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/FcRedBullSalzburg/Mannschaften/Saison-2025-26/KM/Kader/;BWT Oberösterreichische Arena ;Volksfestplatz 2, 4910 Ried im Innkreis;48.207801362027205;13.47872257232666;https://www.oefb.at/bewerbe/Spiel/3865787/?SV-Oberbank-Ried-vs-FC-Red-Bull-Salzburg;https://www.oefb.at/bewerbe/Spiel/3865787/?SV-Oberbank-Ried-vs-FC-Red-Bull-Salzburg
2025-10-12 09:00:00;A-LIGA U10 A;Mann;7. Runde;WAF pinova Telekom;Dinamo Helfort A;https://vereine.oefb.at/WAFpinovaTelekom/Mannschaften/Saison-2025-26/U10/Kader/;https://vereine.oefb.at/SVDinamoHelfort/Mannschaften/Saison-2025-26/U10-A/Kader/;WAF Gruabn;Meldemannstr. 13, 1200 Wien, Kunstrasenplatz der neusten Generation - nur Kunstrasenschuhe erlaubt;48.239916;16.377702;https://www.oefb.at/bewerbe/Spiel/3914258/?WAF-pinova-Telekom-vs-Dinamo-Helfort-A;https://www.oefb.at/bewerbe/Spiel/3914258/?WAF-pinova-Telekom-vs-Dinamo-Helfort-A
2026-04-16 20:15:00;DSG Senioren 2;Mann;8. Runde;DSG Dynama*Dynamo Donau FC;DSG Rudolfsheim I.F. Sen.;https://vereine.oefb.at/DynamoDonau/Mannschaften/Saison-2025-26/KM-Sen--2/Kader/;https://vereine.oefb.at/DsgRudolfsheimIF/Mannschaften/Saison-2025-26/KM-Sen--2/Kader/;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945896/?DSG-Dynama-Dynamo-Donau-FC-vs-DSG-Rudolfsheim-I-F-Sen-;https://www.oefb.at/bewerbe/Spiel/3945896/?DSG-Dynama-Dynamo-Donau-FC-vs-DSG-Rudolfsheim-I-F-Sen-
2026-05-16 12:00:00;DSG LIGA;Mann;20. Runde;DSG Torpedo Lainz;DSG Wolf Park Rangers;https://vereine.oefb.at/Torpedo_Lainz/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/DsgWolfParkRangers/Mannschaften/Saison-2025-26/KM/Kader/;WAF Gruabn;Meldemannstr. 13, 1200 Wien, Kunstrasenplatz der neusten Generation - nur Kunstrasenschuhe erlaubt;48.239916;16.377702;https://www.oefb.at/bewerbe/Spiel/3871301/?DSG-Torpedo-Lainz-vs-DSG-Wolf-Park-Rangers;https://www.oefb.at/bewerbe/Spiel/3871301/?DSG-Torpedo-Lainz-vs-DSG-Wolf-Park-Rangers
2025-10-19 18:30:00;B-LIGA U17;Mann;8. Runde;DSV Fortuna 05 A;Wiener Akademik;https://vereine.oefb.at/PHHFortuna05/Mannschaften/Saison-2025-26/U17-A/Kader/;https://vereine.oefb.at/FvWienerAkademik/Mannschaften/Saison-2025-26/U17/Kader/;Fortuna 05;Krottenbachstr. 53, 1190 Wien;48.240363;16.335761;https://www.oefb.at/bewerbe/Spiel/3883096/?DSV-Fortuna-05-A-vs-Wiener-Akademik;https://www.oefb.at/bewerbe/Spiel/3883096/?DSV-Fortuna-05-A-vs-Wiener-Akademik
2025-10-12 12:00:00;Oberliga A;Mann;7. Runde;FK Adige;Kalksburg - Rodaun;https://vereine.oefb.at/Fkadige/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/1ScKalksburgRodaun/Mannschaften/Saison-2025-26/KM/Kader/;LAC;Baumg. 87, 1030 Wien;48.19099;16.408953;https://www.oefb.at/bewerbe/Spiel/3882196/?FK-Adige-vs-Kalksburg-Rodaun;https://www.oefb.at/bewerbe/Spiel/3882196/?FK-Adige-vs-Kalksburg-Rodaun
2026-05-28 19:00:00;A-LIGA U14 A;Mann;24. Runde;Gerasdorf Stammersdorf;Columbia Floridsdorf A;https://vereine.oefb.at/SvGerasdorfStammersdorf/Mannschaften/Saison-2025-26/U14/Kader/;https://vereine.oefb.at/ScColumbiaFloridsdorf/Mannschaften/Saison-2025-26/U14-A/Kader/;Gerasdorf;Teichg. 1, 2201 Gerasdorf;48.300609;16.465215;https://www.oefb.at/bewerbe/Spiel/3900184/?Gerasdorf-Stammersdorf-vs-Columbia-Floridsdorf-A;https://www.oefb.at/bewerbe/Spiel/3900184/?Gerasdorf-Stammersdorf-vs-Columbia-Floridsdorf-A
2026-04-26 12:15:00;C-LIGA U13 A;Mann;17. Runde;SU Schönbrunn;Cro - Vienna;https://vereine.oefb.at/SuSchoenbrunn/Mannschaften/Saison-2025-26/U13/Kader/;https://vereine.oefb.at/SkCro-Vienna/Mannschaften/Saison-2025-26/U13/Kader/;Sportunion Schönbrunn;Hervicusg. 13-15, 1120 Wien;48.166628;16.304792;https://www.oefb.at/bewerbe/Spiel/3894948/?SU-Schoenbrunn-vs-Cro-Vienna;https://www.oefb.at/bewerbe/Spiel/3894948/?SU-Schoenbrunn-vs-Cro-Vienna
2026-05-16 10:30:00;WFV-LIGA U11 B;Mann;24. Runde;Donau B;FAC Wien B;https://vereine.oefb.at/SVDonau/Mannschaften/Saison-2025-26/U11-B/Kader/;https://vereine.oefb.at/FloridsdorferAC/Mannschaften/Saison-2025-26/U11-B/Kader/;Donau;Weissauweg 1, 1220 Wien;48.230013;16.421625;https://www.oefb.at/bewerbe/Spiel/3901904/?Donau-B-vs-FAC-Wien-B;https://www.oefb.at/bewerbe/Spiel/3901904/?Donau-B-vs-FAC-Wien-B
2025-10-12 09:00:00;A-LIGA U10 A;Mann;7. Runde;Wienerberg 1921 A;ASV 13 A;https://vereine.oefb.at/sv-wienerberg1921/Mannschaften/Saison-2025-26/U10-A/Kader/;https://vereine.oefb.at/ASV13/Mannschaften/Saison-2025-26/U10-A/Kader/;Wienerberg Arena;"Computerstr. 3, 1100 Wien, Stadtauswärts: B17 Triesterstraße, rechts einbiegen in die Computerstraße;, Stadteinwärts: B17 Triesterstraße, links einbiegen in die Computerstraße;, Parkplätze: in der Computerstraße bzw. hinter der BP-Tankstelle auf der Triesterstraße";48.157919;16.3396;https://www.oefb.at/bewerbe/Spiel/3914228/?Wienerberg-1921-A-vs-ASV-13-A;https://www.oefb.at/bewerbe/Spiel/3914228/?Wienerberg-1921-A-vs-ASV-13-A
2025-10-25 09:00:00;A-LIGA U8 1A;Mann;9. Runde;SR Donaufeld A;1980 Wien A;https://vereine.oefb.at/SR-Donaufeld/Mannschaften/Saison-2025-26/U08-A/Kader/;https://vereine.oefb.at/Fc1980Wien/Mannschaften/Saison-2025-26/U08-A/Kader/;Donaufeld;Nordmanngasse 24, 1210 Wien;48.250543;16.418322;https://www.oefb.at/bewerbe/Spiel/3906663/?SR-Donaufeld-A-vs-1980-Wien-A;https://www.oefb.at/bewerbe/Spiel/3906663/?SR-Donaufeld-A-vs-1980-Wien-A
2025-11-15 09:00:00;A-LIGA U7/1A HERBST 2025;Mann;10. Runde;Kapellerfeld A;1.Simmeringer SC A;https://vereine.oefb.at/FcKapellerfeld/Mannschaften/Saison-2025-26/U07-A/Kader/;https://vereine.oefb.at/1SimmeringerSportclub/Mannschaften/Saison-2025-26/U07-A/Kader/;Kapellerfeld;Westg. 67b, 2201 Kapellerfeld;48.31638;16.490948;https://www.oefb.at/bewerbe/Spiel/3907187/?Kapellerfeld-A-vs-1-Simmeringer-SC-A;https://www.oefb.at/bewerbe/Spiel/3907187/?Kapellerfeld-A-vs-1-Simmeringer-SC-A
2025-08-02 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;1. Runde;RZ Pellets WAC;SCR Altach;https://vereine.oefb.at/RzPelletsWac/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/ScrAltach/Mannschaften/Saison-2025-26/KM/Kader/;Lavanttal-Arena  Wolfsberg;Don-Bosco-Weg 1, 9400 Wolfsberg;46.8251237;14.8501674;https://www.oefb.at/bewerbe/Spiel/3865875/?RZ-Pellets-WAC-vs-SCR-Altach;https://www.oefb.at/bewerbe/Spiel/3865875/?RZ-Pellets-WAC-vs-SCR-Altach
2026-04-30 20:15:00;DSG Senioren 2;Mann;9. Runde;DSG Rudolfsheim I.F. Sen.;DSG Inklusiver Spielerpass FC Sen.;https://vereine.oefb.at/DsgRudolfsheimIF/Mannschaften/Saison-2025-26/KM-Sen--2/Kader/;https://vereine.oefb.at#;Marswiese;Neuwaldegger Str. 57a, 1170 Wien;48.240031;16.277565;https://www.oefb.at/bewerbe/Spiel/3945894/?DSG-Rudolfsheim-I-F-Sen-vs-DSG-Inklusiver-Spielerpass-FC-Sen-;https://www.oefb.at/bewerbe/Spiel/3945894/?DSG-Rudolfsheim-I-F-Sen-vs-DSG-Inklusiver-Spielerpass-FC-Sen-
2026-01-06 15:30:00;2. ÖFB Futsal Liga - Gruppe A;Mann;10. Runde;Mrija;FC Adler Wien;https://vereine.oefb.at/Mrija/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Fcadlerwien/Mannschaften/Saison-2025-26/KM/Kader/;Sporthalle Hollgasse;Hollgasse 3, 1050 Wien;48.1424614;16.2894495;https://www.oefb.at/bewerbe/Spiel/3962528/?Mrija-vs-FC-Adler-Wien;https://www.oefb.at/bewerbe/Spiel/3962528/?Mrija-vs-FC-Adler-Wien
2025-10-11 16:30:00;Oberliga A;Mann;7. Runde;Sportunion Mauer 1b;Inzersdorf;https://vereine.oefb.at/SportunionMauer/Mannschaften/Saison-2025-26/KM-1b/Kader/;https://vereine.oefb.at/FcInzersdorf/Mannschaften/Saison-2025-26/KM/Kader/;Union Mauer;Erhardg. 2, 1230 Wien;48.155411;16.277243;https://www.oefb.at/bewerbe/Spiel/3882055/?Sportunion-Mauer-1b-vs-Inzersdorf;https://www.oefb.at/bewerbe/Spiel/3882055/?Sportunion-Mauer-1b-vs-Inzersdorf
2026-05-15 20:01:00;DSG LIGA;Mann;20. Runde;DSG SUSA Vienna;DSG Sektion Westside;https://vereine.oefb.at/FcSusaVienna/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/SektionWESTSIDE/Mannschaften/Saison-2025-26/KM/Kader/;Leopoldau;Eipeldauerstr. 6, 1210 Wien;48.262302;16.435964;https://www.oefb.at/bewerbe/Spiel/3871323/?DSG-SUSA-Vienna-vs-DSG-Sektion-Westside;https://www.oefb.at/bewerbe/Spiel/3871323/?DSG-SUSA-Vienna-vs-DSG-Sektion-Westside
2026-01-06 14:00:00;2. ÖFB Futsal Liga - Gruppe A;Mann;10. Runde;Futsal Club Innsbruck;SV Mahdi;https://vereine.oefb.at/Futsalclubinnsbruck/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/Svmahdi/Mannschaften/Saison-2025-26/KM/Kader/;Sporthalle Olympisches Dorf;Kajetan-Sweth-Strasse 14, 6020 Innsbruck, Anfahrtsbeschreibung siehe Stadtplan Innsbruck:, , http://www.innsbruck.at/io30/browse/Webseiten/Stadtplan;47.270459;11.444974;https://www.oefb.at/bewerbe/Spiel/3962527/?Futsal-Club-Innsbruck-vs-SV-Mahdi;https://www.oefb.at/bewerbe/Spiel/3962527/?Futsal-Club-Innsbruck-vs-SV-Mahdi
2025-08-02 17:00:00;ADMIRAL Bundesliga - Grunddurchgang;Mann;1. Runde;WSG Tirol;TSV Egger Glas Hartberg;https://vereine.oefb.at/WsgSwarovskiWattens/Mannschaften/Saison-2025-26/KM/Kader/;https://vereine.oefb.at/TsvHartberg/Mannschaften/Saison-2025-26/KM/Kader/;Tivoli Stadion Tirol;Stadionstrasse 1b, 6020 Innsbruck, A12 Inntalautobahn, Abfahrt Innsbruck-Mitte. Beim Kreisverkehr Richtung Innsbruck-Zentrum und nach 350m links abbiegen zur (kostenpflichtigen) Tivoli-Parkgarage.;47.25593196573788;11.41129732131958;https://www.oefb.at/bewerbe/Spiel/3865848/?WSG-Tirol-vs-TSV-Egger-Glas-Hartberg;https://www.oefb.at/bewerbe/Spiel/3865848/?WSG-Tirol-vs-TSV-Egger-Glas-Hartberg
2025-10-19 15:45:00;B-LIGA U17;Mann;8. Runde;A XIII Auhof Center;Hellas Kagran;https://vereine.oefb.at/FvAustriaXiiiAuhofCenter/Mannschaften/Saison-2025-26/U17/Kader/;https://vereine.oefb.at/FcHellasKagran/Mannschaften/Saison-2025-26/U17/Kader/;Kinkplatz - Austria 13;Kinkplatz, 1140 Wien;48.199991;16.276404;https://www.oefb.at/bewerbe/Spiel/3883130/?A-XIII-Auhof-Center-vs-Hellas-Kagran;https://www.oefb.at/bewerbe/Spiel/3883130/?A-XIII-Auhof-Center-vs-Hellas-Kagran
2026-04-26 11:00:00;C-LIGA U13 A;Mann;17. Runde;Hellas Kagran A;Mariahilf A;https://vereine.oefb.at/FcHellasKagran/Mannschaften/Saison-2025-26/U13-A/Kader/;https://vereine.oefb.at/Fc-Mariahilf/Mannschaften/Saison-2025-26/U13-A/Kader/;Hellas Kagran Sport-Arena;Natorpgasse 2, 1220 Wien;48.241765;16.444089;https://www.oefb.at/bewerbe/Spiel/3894966/?Hellas-Kagran-A-vs-Mariahilf-A;https://www.oefb.at/bewerbe/Spiel/3894966/?Hellas-Kagran-A-vs-Mariahilf-A
2026-03-01 12:15:00;WFV-LIGA U11 B;Mann;14. Runde;Post SV B;Wiener Sport - Club B;https://vereine.oefb.at/PostSvWien/Mannschaften/Saison-2025-26/U11-B/Kader/;https://vereine.oefb.at/WienerSportclub/Mannschaften/Saison-2025-26/U11-B/Kader/;Post Sportanlage;Roggendorfg. 2, 1170 Wien;48.223531;16.32412;https://www.oefb.at/bewerbe/Spiel/3902016/?Post-SV-B-vs-Wiener-Sport-Club-B;https://www.oefb.at/bewerbe/Spiel/3902016/?Post-SV-B-vs-Wiener-Sport-Club-B
